id,vendor,product,project_name,github_org_url,github_project_url,github_project_url_git_status,github_project_url_git_detail,github_project_url_git_normalized,github_project_url_git_checked_at_utc,is_open_source,reason,source_file,source_attempt,source_timestamp_ms,batch_index,cve_count,cve_match_found
25006,nvidia,nemo framework,NeMo,https://github.com/NVIDIA,https://github.com/NVIDIA/NeMo,working,git ls-remote succeeded,https://github.com/NVIDIA/NeMo,2026-04-13T18:36:55+00:00,True,NeMo Framework is the open‑source AI framework maintained by NVIDIA on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002501_1775590977561_response.json,1,1775590977561,2501,52,True
25011,nvidia,nvflare,NVFlare,https://github.com/NVIDIA,https://github.com/NVIDIA/NVFlare,working,git ls-remote succeeded,https://github.com/NVIDIA/NVFlare,2026-04-13T18:36:55+00:00,True,NVIDIA FLARE is an open-source federated learning framework hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002502_1775590980862_response.json,1,1775590980862,2502,9,True
25013,nvidia,nvidia container toolkit,nvidia-container-toolkit,https://github.com/NVIDIA,https://github.com/NVIDIA/nvidia-container-toolkit,working,git ls-remote succeeded,https://github.com/NVIDIA/nvidia-container-toolkit,2026-04-13T18:36:55+00:00,True,The NVIDIA Container Toolkit is an open-source project available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002502_1775590980862_response.json,1,1775590980862,2502,8,True
25017,nvidia,nvidia flare,NVFlare,https://github.com/NVIDIA,https://github.com/NVIDIA/NVFlare,working,git ls-remote succeeded,https://github.com/NVIDIA/NVFlare,2026-04-13T18:36:55+00:00,True,NVIDIA Flare (NVFlare) is the open-source federated learning runtime.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002502_1775590980862_response.json,1,1775590980862,2502,10,True
25021,nvidia,nvidia triton inference server,triton-inference-server,https://github.com/NVIDIA,https://github.com/NVIDIA/triton-inference-server,working,git ls-remote succeeded,https://github.com/NVIDIA/triton-inference-server,2026-04-13T18:36:55+00:00,True,Triton Inference Server is an open-source project hosted on GitHub under the NVIDIA organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002503_1775590981709_response.json,1,1775590981709,2503,10,True
25023,nvidia,nvidia_container_toolkit,nvidia-container-toolkit,https://github.com/NVIDIA,https://github.com/NVIDIA/nvidia-container-toolkit,working,git ls-remote succeeded,https://github.com/NVIDIA/nvidia-container-toolkit,2026-04-13T18:36:55+00:00,True,The NVIDIA Container Toolkit source code is publicly available on GitHub under the NVIDIA organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002503_1775590981709_response.json,1,1775590981709,2503,21,True
25060,nvidia,triton inference server,triton-inference-server,https://github.com/triton-inference-server,https://github.com/triton-inference-server/server,working,git ls-remote succeeded,https://github.com/triton-inference-server/server,2026-04-13T18:36:55+00:00,True,NVIDIA Triton Inference Server is an open‑source inference serving software released under the Apache‑2.0 license.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002506_1775590997040_response.json,1,1775590997040,2506,62,True
25061,nvidia,triton_inference_server,triton-inference-server,https://github.com/triton-inference-server,https://github.com/triton-inference-server/server,working,git ls-remote succeeded,https://github.com/triton-inference-server/server,2026-04-13T18:36:55+00:00,True,"Triton Inference Server is an open-source project released under Apache 2.0, hosted on GitHub under the triton-inference-server organization.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002507_1775591036385_response.json,1,1775591036385,2507,105,True
25068,nwjs,nw,nw.js,https://github.com/nwjs,https://github.com/nwjs/nw.js,working,git ls-remote succeeded,https://github.com/nwjs/nw.js,2026-04-13T18:36:55+00:00,True,"NW.js is an open-source framework released under the MIT license, with its source code hosted on GitHub under the nwjs organization.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002507_1775591036385_response.json,1,1775591036385,2507,6,True
25079,nyariv,sandboxjs,sandboxjs,https://github.com/nyariv,https://github.com/nyariv/sandboxjs,working,git ls-remote succeeded,https://github.com/nyariv/sandboxjs,2026-04-13T18:36:55+00:00,True,sandboxjs is an open-source JavaScript library hosted on GitHub under the nyariv user.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000559_1775619679243_response.json,1,1775619679243,559,33,True
25080,nystudio107,seomatic,seomatic,https://github.com/nystudio107,https://github.com/nystudio107/seomatic,working,git ls-remote succeeded,https://github.com/nystudio107/seomatic,2026-04-13T18:36:55+00:00,True,"SEOMatic is an open-source Craft CMS plugin maintained by nystudio107, with its source code available on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000559_1775619679243_response.json,1,1775619679243,559,15,True
25082,nzbget,nzbget,nzbget,https://github.com/nzbget,https://github.com/nzbget/nzbget,working,git ls-remote succeeded,https://github.com/nzbget/nzbget,2026-04-13T18:36:55+00:00,True,NZBGet is an open-source Usenet downloader publicly available on GitHub under the nzbget organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002509_1775591076159_response.json,1,1775591076159,2509,6,True
25085,o-ran-sc,ric-plt-e2mgr,ric-plt-e2mgr,https://github.com/o-ran-sc,https://github.com/o-ran-sc/ric-plt-e2mgr,working,git ls-remote succeeded,https://github.com/o-ran-sc/ric-plt-e2mgr,2026-04-13T18:36:55+00:00,True,"ric-plt-e2mgr is part of the O-RAN Software Community and is open-source under Apache 2.0, hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002509_1775591076159_response.json,1,1775591076159,2509,9,True
25089,oauth2-proxy,oauth2-proxy,oauth2-proxy,https://github.com/oauth2-proxy,https://github.com/oauth2-proxy/oauth2-proxy,working,git ls-remote succeeded,https://github.com/oauth2-proxy/oauth2-proxy,2026-04-13T18:36:55+00:00,True,"oauth2-proxy is an open-source reverse proxy providing OAuth2 authentication, maintained on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002509_1775591076159_response.json,1,1775591076159,2509,8,True
25091,oauth2_proxy_project,oauth2_proxy,oauth2-proxy,https://github.com/oauth2-proxy,https://github.com/oauth2-proxy/oauth2-proxy,working,git ls-remote succeeded,https://github.com/oauth2-proxy/oauth2-proxy,2026-04-13T18:36:55+00:00,True,OAuth2 Proxy is an open-source project hosted on GitHub under the oauth2-proxy organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000560_1775619721224_response.json,1,1775619721224,560,24,True
25096,objectcomputing,micronaut,Micronaut,https://github.com/micronaut-projects,https://github.com/micronaut-projects/micronaut-core,working,git ls-remote succeeded,https://github.com/micronaut-projects/micronaut-core,2026-04-13T18:36:55+00:00,True,Micronaut is an open-source JVM framework maintained by the micronaut-projects organization on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000560_1775619721224_response.json,1,1775619721224,560,16,True
25097,objectcomputing,opendds,OpenDDS,https://github.com/OpenDDS,https://github.com/OpenDDS/OpenDDS,working,git ls-remote succeeded,https://github.com/OpenDDS/OpenDDS,2026-04-13T18:36:55+00:00,True,OpenDDS is an open-source implementation of the DDS standard hosted on GitHub under the OpenDDS organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000560_1775619721224_response.json,1,1775619721224,560,24,True
25107,observium,observium,Observium,https://github.com/observium,https://github.com/observium/observium,working,git ls-remote succeeded,https://github.com/observium/observium,2026-04-13T18:36:55+00:00,True,Observium is an open-source network monitoring platform with source code available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002511_1775591059603_response.json,1,1775591059603,2511,69,True
25110,ocaml,ocaml,OCaml,https://github.com/ocaml,https://github.com/ocaml/ocaml,working,git ls-remote succeeded,https://github.com/ocaml/ocaml,2026-04-13T18:36:55+00:00,True,OCaml is an open-source functional programming language with its repository on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002511_1775591059603_response.json,1,1775591059603,2511,16,True
25120,oceanwp,ocean extra,ocean-extra,https://github.com/oceanwp,https://github.com/oceanwp/ocean-extra,working,git ls-remote succeeded,https://github.com/oceanwp/ocean-extra,2026-04-13T18:36:55+00:00,True,Open-source WordPress plugin with a publicly available GitHub repository under an open-source license.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002512_1775591017525_response.json,1,1775591017525,2512,28,True
25121,oceanwp,ocean_extra,Ocean Extra,https://github.com/oceanwp,https://github.com/oceanwp/ocean-extra,working,git ls-remote succeeded,https://github.com/oceanwp/ocean-extra,2026-04-13T18:36:55+00:00,True,Ocean Extra is an open-source WordPress plugin hosted on GitHub under the OceanWP organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002513_1775591043789_response.json,1,1775591043789,2513,42,True
25122,oceanwp,oceanwp,OceanWP,https://github.com/oceanwp,https://github.com/oceanwp/oceanwp,working,git ls-remote succeeded,https://github.com/oceanwp/oceanwp,2026-04-13T18:36:55+00:00,True,OceanWP is an open-source WordPress theme framework hosted on GitHub under the OceanWP organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002513_1775591043789_response.json,1,1775591043789,2513,14,True
25123,oci,opendds,OpenDDS,https://github.com/OpenDDS,https://github.com/OpenDDS/OpenDDS,working,git ls-remote succeeded,https://github.com/OpenDDS/OpenDDS,2026-04-13T18:36:55+00:00,True,OpenDDS is an open-source implementation of the Data Distribution Service standard maintained by the OpenDDS project on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002513_1775591043789_response.json,1,1775591043789,2513,6,True
25131,octavolabs,vernemq,Vernemq,https://github.com/vernemq,https://github.com/vernemq/vernemq,working,git ls-remote succeeded,https://github.com/vernemq/vernemq,2026-04-13T18:36:55+00:00,True,Open source MQTT broker released under the Apache 2.0 license with public source on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002514_1775591020816_response.json,1,1775591020816,2514,6,True
25134,octobercms,october,October,https://github.com/octobercms,https://github.com/octobercms/october,working,git ls-remote succeeded,https://github.com/octobercms/october,2026-04-13T18:36:55+00:00,True,Open source content management system released under the MIT license with source publicly hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002514_1775591020816_response.json,1,1775591020816,2514,156,True
25135,octoprint,octoprint,OctoPrint,https://github.com/OctoPrint,https://github.com/OctoPrint/OctoPrint,working,git ls-remote succeeded,https://github.com/OctoPrint/OctoPrint,2026-04-13T18:36:55+00:00,True,Open source 3D printer control software released under the Apache 2.0 license with source publicly available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002514_1775591020816_response.json,1,1775591020816,2514,69,True
25143,odata4j_project,odata4j,odata4j,https://github.com/odata4j,https://github.com/odata4j/odata4j,working,git ls-remote succeeded,https://github.com/odata4j/odata4j,2026-04-13T18:36:55+00:00,True,OData4J is an open-source Java implementation of OData hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002515_1775591032979_response.json,1,1775591032979,2515,9,True
25145,odoo,odoo,odoo,https://github.com/odoo,https://github.com/odoo/odoo,working,git ls-remote succeeded,https://github.com/odoo/odoo,2026-04-13T18:36:55+00:00,True,Odoo core is open source under LGPL license.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002515_1775591032979_response.json,1,1775591032979,2515,159,True
25146,odoo,odoo community,odoo,https://github.com/odoo,https://github.com/odoo/odoo,working,git ls-remote succeeded,https://github.com/odoo/odoo,2026-04-13T18:36:55+00:00,True,Odoo Community edition is the open-source version of the Odoo ERP.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002515_1775591032979_response.json,1,1775591032979,2515,64,True
25152,oferwald,transposh wordpress translation,transposh,https://github.com/oferwald,https://github.com/oferwald/transposh,working,git ls-remote succeeded,https://github.com/oferwald/transposh,2026-04-13T18:36:55+00:00,True,Open-source WordPress translation plugin hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002516_1775591063980_response.json,1,1775591063980,2516,6,True
25154,offlineimap,offlineimap,offlineimap,https://github.com/OfflineIMAP,https://github.com/OfflineIMAP/offlineimap,working,git ls-remote succeeded,https://github.com/OfflineIMAP/offlineimap,2026-04-13T18:36:55+00:00,True,Open-source email synchronization tool with public GitHub repository.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002516_1775591063980_response.json,1,1775591063980,2516,6,True
25161,ogg_video_tools_project,ogg_video_tools,ogg,https://github.com/xiph,https://github.com/xiph/ogg,working,git ls-remote succeeded,https://github.com/xiph/ogg,2026-04-13T18:36:55+00:00,True,Ogg is an open-source container format maintained by Xiph.org.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002517_1775591077876_response.json,1,1775591077876,2517,9,True
25162,ogre3d,ogre,ogre,https://github.com/OGRECave,https://github.com/OGRECave/ogre,working,git ls-remote succeeded,https://github.com/OGRECave/ogre,2026-04-13T18:36:55+00:00,True,OGRE is an open-source 3D rendering engine hosted under the OGRECave GitHub organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002517_1775591077876_response.json,1,1775591077876,2517,6,True
25163,ogrecave,ogre,ogre,https://github.com/OGRECave,https://github.com/OGRECave/ogre,working,git ls-remote succeeded,https://github.com/OGRECave/ogre,2026-04-13T18:36:55+00:00,True,Same OGRE project; maintained by OGRECave.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002517_1775591077876_response.json,1,1775591077876,2517,6,True
25167,oicgroup,exponent_cms,exponent-cms,https://github.com/exponentcms,https://github.com/exponentcms/exponent-cms,working,git ls-remote succeeded,https://github.com/exponentcms/exponent-cms,2026-04-13T18:36:55+00:00,True,Exponent CMS is an open-source content management system hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002517_1775591077876_response.json,1,1775591077876,2517,9,True
25168,oisf,libhtp,libhtp,https://github.com/OISF,https://github.com/OISF/libhtp,working,git ls-remote succeeded,https://github.com/OISF/libhtp,2026-04-13T18:36:55+00:00,True,libhtp is an open-source HTTP library maintained by the Open Information Security Foundation.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002517_1775591077876_response.json,1,1775591077876,2517,21,True
25169,oisf,suricata,suricata,https://github.com/OISF,https://github.com/OISF/suricata,working,git ls-remote succeeded,https://github.com/OISF/suricata,2026-04-13T18:36:55+00:00,True,Suricata is an open-source intrusion detection system maintained by OISF.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002517_1775591077876_response.json,1,1775591077876,2517,189,True
25170,oitcode,samarium,samarium,https://github.com/oitcode,https://github.com/oitcode/samarium,working,git ls-remote succeeded,https://github.com/oitcode/samarium,2026-04-13T18:36:55+00:00,True,Samarium is an open-source project hosted on the oitcode GitHub account.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002517_1775591077876_response.json,1,1775591077876,2517,8,True
25172,okfn,ckan,ckan,https://github.com/ckan,https://github.com/ckan/ckan,working,git ls-remote succeeded,https://github.com/ckan/ckan,2026-04-13T18:36:55+00:00,True,CKAN is an open-source data management platform publicly hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000359_1775645793984_attempt01_response.json,1,1775645793984,359,30,True
25175,okta,java_management_sdk,okta-sdk-java,https://github.com/okta,https://github.com/okta/okta-sdk-java,working,git ls-remote succeeded,https://github.com/okta/okta-sdk-java,2026-04-13T18:36:55+00:00,True,Okta Java SDK is open source and hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000359_1775645793984_attempt01_response.json,1,1775645793984,359,6,True
25180,olajowon,loggrove,loggrove,https://github.com/olajowon,https://github.com/olajowon/loggrove,working,git ls-remote succeeded,https://github.com/olajowon/loggrove,2026-04-13T18:36:55+00:00,True,The project is a personal open-source repository hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000359_1775645793984_attempt01_response.json,1,1775645793984,359,13,True
25195,olivetin,olivetin,olivetin,https://github.com/olivetin,https://github.com/olivetin/olivetin,working,git ls-remote succeeded,https://github.com/olivetin/olivetin,2026-04-13T18:36:55+00:00,True,Open source project with public GitHub repository.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000360_1775645837503_attempt01_response.json,1,1775645837503,360,23,True
25197,ollama,ollama,ollama,https://github.com/ollama,https://github.com/ollama/ollama,working,git ls-remote succeeded,https://github.com/ollama/ollama,2026-04-13T18:36:55+00:00,True,Open source project with public GitHub repository.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000360_1775645837503_attempt01_response.json,1,1775645837503,360,63,True
25202,ome,omero-web,omero-web,https://github.com/ome,https://github.com/ome/omero-web,working,git ls-remote succeeded,https://github.com/ome/omero-web,2026-04-13T18:36:55+00:00,True,"OMERO-web is part of the Open Microscopy Environment (OME) project, which is open source under GPL-2.0.",/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000563_1775619738615_response.json,1,1775619738615,563,10,True
25204,omeka,omeka,omeka,https://github.com/omeka,https://github.com/omeka/omeka,working,git ls-remote succeeded,https://github.com/omeka/omeka,2026-04-13T18:36:55+00:00,True,Omeka is a widely used open-source content management system hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000563_1775619738615_response.json,1,1775619738615,563,18,True
25205,omeka,omeka_s,Omeka S,https://github.com/omeka,https://github.com/omeka/omeka-s,working,git ls-remote succeeded,https://github.com/omeka/omeka-s,2026-04-13T18:36:55+00:00,True,"Omeka S is the open-source modular version of Omeka, maintained by the Omeka organization.",/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000563_1775619738615_response.json,1,1775619738615,563,15,True
25210,omniauth,omniauth,omniauth,https://github.com/omniauth,https://github.com/omniauth/omniauth,working,git ls-remote succeeded,https://github.com/omniauth/omniauth,2026-04-13T18:36:55+00:00,True,"OmniAuth is a widely used open-source Ruby library for OAuth authentication, hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000563_1775619738615_response.json,1,1775619738615,563,9,True
25245,onedesigns,one_user_avatar,One User Avatar,https://github.com/onedesigns,https://github.com/onedesigns/one-user-avatar,working,git ls-remote succeeded,https://github.com/onedesigns/one-user-avatar,2026-04-13T18:36:55+00:00,True,"Open source WordPress plugin for user avatars, publicly available on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000361_1775645736999_attempt01_response.json,1,1775645736999,361,6,True
25249,oneflow,oneflow,OneFlow,https://github.com/oneflow-Inc,https://github.com/oneflow-Inc/oneflow,working,git ls-remote succeeded,https://github.com/oneflow-Inc/oneflow,2026-04-13T18:36:55+00:00,True,"Open source deep learning framework, hosted on GitHub under the OneFlow-Inc organization.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000361_1775645736999_attempt01_response.json,1,1775645736999,361,87,True
25252,oneidentity,syslog-ng,syslog-ng,https://github.com/syslog-ng,https://github.com/syslog-ng/syslog-ng,working,git ls-remote succeeded,https://github.com/syslog-ng/syslog-ng,2026-04-13T18:36:55+00:00,True,"syslog-ng is an open-source implementation of the syslog protocol, with source code publicly available on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000362_1775645914547_attempt01_response.json,1,1775645914547,362,21,True
25255,onelogin,ruby-saml,ruby-saml,https://github.com/onelogin,https://github.com/onelogin/ruby-saml,working,git ls-remote succeeded,https://github.com/onelogin/ruby-saml,2026-04-13T18:36:55+00:00,True,"ruby-saml is an open-source Ruby library for SAML authentication, with source code on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000362_1775645914547_attempt01_response.json,1,1775645914547,362,27,True
25263,onethink,onethink,Onethink,https://github.com/onethink,https://github.com/onethink/Onethink,working,git ls-remote succeeded,https://github.com/onethink/Onethink,2026-04-13T18:36:55+00:00,True,Onethink is an open-source content management system hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000363_1775645889964_attempt01_response.json,1,1775645889964,363,18,True
25265,oneuptime,oneuptime,oneuptime,https://github.com/oneuptime,https://github.com/oneuptime/oneuptime,working,git ls-remote succeeded,https://github.com/oneuptime/oneuptime,2026-04-13T18:36:55+00:00,True,OneUptime is an open-source uptime monitoring and status page platform with code on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000363_1775645889964_attempt01_response.json,1,1775645889964,363,46,True
25267,oniguruma_project,oniguruma,Oniguruma,https://github.com/k-takata,https://github.com/k-takata/Oniguruma,working,git ls-remote succeeded,https://github.com/k-takata/Oniguruma,2026-04-13T18:36:55+00:00,True,Oniguruma is an open-source regular expression library maintained on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000363_1775645889964_attempt01_response.json,1,1775645889964,363,39,True
25269,onionshare,onionshare,onionshare,https://github.com/onionshare,https://github.com/onionshare/onionshare,working,git ls-remote succeeded,https://github.com/onionshare/onionshare,2026-04-13T18:36:55+00:00,True,"OnionShare is an open-source tool for secure file sharing over Tor, with source code on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000363_1775645889964_attempt01_response.json,1,1775645889964,363,39,True
25339,onlyoffice,core,core,https://github.com/onlyoffice,https://github.com/onlyoffice/core,working,git ls-remote succeeded,https://github.com/onlyoffice/core,2026-04-13T18:36:55+00:00,True,OnlyOffice core is open source and hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002534_1775591129715_response.json,1,1775591129715,2534,6,True
25340,onlyoffice,document server,document server,https://github.com/onlyoffice,https://github.com/onlyoffice/documentserver,working,git ls-remote succeeded,https://github.com/onlyoffice/documentserver,2026-04-13T18:36:55+00:00,True,OnlyOffice Document Server is open source and hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002534_1775591129715_response.json,1,1775591129715,2534,6,True
25341,onlyoffice,document_server,DocumentServer,https://github.com/ONLYOFFICE,https://github.com/ONLYOFFICE/DocumentServer,working,git ls-remote succeeded,https://github.com/ONLYOFFICE/DocumentServer,2026-04-13T18:36:55+00:00,True,Document Server is an open-source office server component released under the GNU AGPL v3; its official source is hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002535_1775591145812_response.json,1,1775591145812,2535,63,True
25347,onnx,onnx,onnx,https://github.com/onnx,https://github.com/onnx/onnx,working,git ls-remote succeeded,https://github.com/onnx/onnx,2026-04-13T18:36:55+00:00,True,ONNX is an open‑source machine‑learning model format with its official repository hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002535_1775591145812_response.json,1,1775591145812,2535,17,True
25357,onyx,onyx,onyx,https://github.com/onyx-language,https://github.com/onyx-language/onyx,working,git ls-remote succeeded,https://github.com/onyx-language/onyx,2026-04-13T18:36:55+00:00,True,The Onyx programming language is an open‑source project hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002536_1775591138217_response.json,1,1775591138217,2536,12,True
25358,oobabooga,text-generation-webui,text-generation-webui,https://github.com/oobabooga,https://github.com/oobabooga/text-generation-webui,working,git ls-remote succeeded,https://github.com/oobabooga/text-generation-webui,2026-04-13T18:36:55+00:00,True,The text‑generation‑webui repository is open‑source under the MIT license.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002536_1775591138217_response.json,1,1775591138217,2536,8,True
25362,op-tee,op-tee_os,optee_os,https://github.com/OP-TEE,https://github.com/OP-TEE/optee_os,working,git ls-remote succeeded,https://github.com/OP-TEE/optee_os,2026-04-13T18:36:55+00:00,True,OP-TEE OS is an open-source Trusted Execution Environment implementation maintained by the OP-TEE organization on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002537_1775591192095_response.json,1,1775591192095,2537,6,True
25363,op-tee,optee_os,optee_os,https://github.com/OP-TEE,https://github.com/OP-TEE/optee_os,working,git ls-remote succeeded,https://github.com/OP-TEE/optee_os,2026-04-13T18:36:55+00:00,True,Same project as op-tee_os; the official repository is hosted under the OP-TEE GitHub organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002537_1775591192095_response.json,1,1775591192095,2537,6,True
25367,opcfoundation,ua-.net-legacy,UA-.NET-Legacy,https://github.com/OPCFoundation,https://github.com/OPCFoundation/UA-.NET-Legacy,working,git ls-remote succeeded,https://github.com/OPCFoundation/UA-.NET-Legacy,2026-04-13T18:36:55+00:00,True,The .NET legacy implementation of OPC UA is open source under an MIT license.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002537_1775591192095_response.json,1,1775591192095,2537,15,True
25368,opcfoundation,ua-.netstandard,UA-.NETStandard,https://github.com/OPCFoundation,https://github.com/OPCFoundation/UA-.NETStandard,working,git ls-remote succeeded,https://github.com/OPCFoundation/UA-.NETStandard,2026-04-13T18:36:55+00:00,True,The .NET Standard implementation of OPC UA is open source and maintained by the OPC Foundation.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002537_1775591192095_response.json,1,1775591192095,2537,18,True
25370,opcfoundation,ua_.net_standard_stack,UA-.NETStandard,https://github.com/OPCFoundation,https://github.com/OPCFoundation/UA-.NETStandard,working,git ls-remote succeeded,https://github.com/OPCFoundation/UA-.NETStandard,2026-04-13T18:36:55+00:00,True,"This entry refers to the same .NET Standard stack implementation, which is open source.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_002537_1775591192095_response.json,1,1775591192095,2537,27,True
25371,opcfoundation,unified_architecture_.net-standard,UA-.NETStandard,https://github.com/OPCFoundation,https://github.com/OPCFoundation/UA-.NETStandard,working,git ls-remote succeeded,https://github.com/OPCFoundation/UA-.NETStandard,2026-04-13T18:36:55+00:00,True,OPC Foundation's .NET Standard implementation is open source and hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000568_1775619734803_response.json,1,1775619734803,568,6,True
25374,open asset import library,assimp,assimp,https://github.com/assimp,https://github.com/assimp/assimp,working,git ls-remote succeeded,https://github.com/assimp/assimp,2026-04-13T18:36:55+00:00,True,Open Asset Import Library (Assimp) is open source under BSD license.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000568_1775619734803_response.json,1,1775619734803,568,76,True
