cve_id,commit_hash,selection_source,repo_name,repo_url,commit_urls,source_file,cwe_ids,cwe_tokens
CVE-2010-0006,2570a4f5428bcdb1077622342181755741e7fa60,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=2570a4f5428bcdb1077622342181755741e7fa60,cvelistV5/cves/2010/0xxx/CVE-2010-0006.json,CWE-476,CWE-476
CVE-2010-0007,dce766af541f6605fa9889892c0280bab31c66ab,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=dce766af541f6605fa9889892c0280bab31c66ab,cvelistV5/cves/2010/0xxx/CVE-2010-0007.json,CWE-264,CWE-264
CVE-2010-0008,ece25dfa0991f65c4e1d26beb1c3c45bda4239b8,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=ece25dfa0991f65c4e1d26beb1c3c45bda4239b8,cvelistV5/cves/2010/0xxx/CVE-2010-0008.json,CWE-399,CWE-399
CVE-2010-0011,1958b52d41cba96956dc1995660de49525ed1047,references_fallback,github.com/Dieterbe/uzbl,http://github.com/Dieterbe/uzbl,http://github.com/Dieterbe/uzbl/commit/1958b52d41cba96956dc1995660de49525ed1047,cvelistV5/cves/2010/0xxx/CVE-2010-0011.json,CWE-264,CWE-264
CVE-2010-0291,0067bd8a55862ac9dd212bd1c4f6f5bff1ca1301,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=0067bd8a55862ac9dd212bd1c4f6f5bff1ca1301,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,05d72faa6d13c9d857478a5d35c85db9adada685,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=05d72faa6d13c9d857478a5d35c85db9adada685,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,097eed103862f9c6a97f2e415e21d1134017b135,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=097eed103862f9c6a97f2e415e21d1134017b135,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,0ec62d290912bb4b989be7563851bc364ec73b56,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=0ec62d290912bb4b989be7563851bc364ec73b56,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,1a0ef85f84feb13f07b604fcf5b90ef7c2b5c82f,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=1a0ef85f84feb13f07b604fcf5b90ef7c2b5c82f,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,2c6a10161d0b5fc047b5bd81b03693b9af99fab5,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=2c6a10161d0b5fc047b5bd81b03693b9af99fab5,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,2ea1d13f64efdf49319e86c87d9ba38c30902782,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=2ea1d13f64efdf49319e86c87d9ba38c30902782,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,54f5de709984bae0d31d823ff03de755f9dcac54,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=54f5de709984bae0d31d823ff03de755f9dcac54,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,564b3bffc619dcbdd160de597b0547a7017ea010,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=564b3bffc619dcbdd160de597b0547a7017ea010,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,570dcf2c15463842e384eb597a87c1e39bead99b,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=570dcf2c15463842e384eb597a87c1e39bead99b,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,8c7b49b3ecd48923eb64ff57e07a1cdb74782970,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=8c7b49b3ecd48923eb64ff57e07a1cdb74782970,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,9206de95b1ea68357996ec02be5db0638a0de2c1,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=9206de95b1ea68357996ec02be5db0638a0de2c1,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,935874141df839c706cd6cdc438e85eb69d1525e,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=935874141df839c706cd6cdc438e85eb69d1525e,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,aa65607373a4daf2010e8c3867b6317619f3c1a3,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=aa65607373a4daf2010e8c3867b6317619f3c1a3,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,bb52d6694002b9d632bb355f64daa045c6293a4e,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=bb52d6694002b9d632bb355f64daa045c6293a4e,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,c4caa778157dbbf04116f0ac2111e389b5cd7a29,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=c4caa778157dbbf04116f0ac2111e389b5cd7a29,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,e77414e0aad6a1b063ba5e5750c582c75327ea6a,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=e77414e0aad6a1b063ba5e5750c582c75327ea6a,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,ecc1a8993751de4e82eb18640d631dae1f626bd6,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=ecc1a8993751de4e82eb18640d631dae1f626bd6,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,f106af4e90eadd76cfc0b5325f659619e08fb762,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=f106af4e90eadd76cfc0b5325f659619e08fb762,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0291,f8b7256096a20436f6d0926747e3ac3d64c81d24,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=f8b7256096a20436f6d0926747e3ac3d64c81d24,cvelistV5/cves/2010/0xxx/CVE-2010-0291.json,CWE-264,CWE-264
CVE-2010-0307,221af7f87b97431e3ee21ce4b0e77d5411cf1549,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=221af7f87b97431e3ee21ce4b0e77d5411cf1549,cvelistV5/cves/2010/0xxx/CVE-2010-0307.json,,
CVE-2010-0410,f98bfbd78c37c5946cc53089da32a5f741efdeb7,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=f98bfbd78c37c5946cc53089da32a5f741efdeb7,cvelistV5/cves/2010/0xxx/CVE-2010-0410.json,CWE-399,CWE-399
CVE-2010-0415,6f5a55f1a6c5abee15a0e878e5c74d9f1569b8b0,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=6f5a55f1a6c5abee15a0e878e5c74d9f1569b8b0,cvelistV5/cves/2010/0xxx/CVE-2010-0415.json,,
CVE-2010-0437,e550dfb0c2c31b6363aa463a035fc9f8dcaa3c9b,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=e550dfb0c2c31b6363aa463a035fc9f8dcaa3c9b,cvelistV5/cves/2010/0xxx/CVE-2010-0437.json,,
CVE-2010-0547,a065c177dfc8f968775593ba00dffafeebb2e054,references_fallback,git.samba.org/samba,http://git.samba.org/samba,http://git.samba.org/?p=samba.git%3Ba=commit%3Bh=a065c177dfc8f968775593ba00dffafeebb2e054;http://git.samba.org/?p=samba.git;a=commit;h=a065c177dfc8f968775593ba00dffafeebb2e054,cvelistV5/cves/2010/0xxx/CVE-2010-0547.json,CWE-20,CWE-20
CVE-2010-0622,51246bfd189064079c54421507236fd2723b18f3,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=51246bfd189064079c54421507236fd2723b18f3;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=51246bfd189064079c54421507236fd2723b18f3,cvelistV5/cves/2010/0xxx/CVE-2010-0622.json,,
CVE-2010-0623,5ecb01cfdf96c5f465192bdb2a4fd4a61a24c6cc,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=5ecb01cfdf96c5f465192bdb2a4fd4a61a24c6cc;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=5ecb01cfdf96c5f465192bdb2a4fd4a61a24c6cc,cvelistV5/cves/2010/0xxx/CVE-2010-0623.json,,
CVE-2010-0787,3ae5dac462c4ed0fb2cd94553583c56fce2f9d80,references_fallback,git.samba.org/samba,http://git.samba.org/samba,http://git.samba.org/?p=samba.git%3Ba=commit%3Bh=3ae5dac462c4ed0fb2cd94553583c56fce2f9d80;http://git.samba.org/?p=samba.git;a=commit;h=3ae5dac462c4ed0fb2cd94553583c56fce2f9d80,cvelistV5/cves/2010/0xxx/CVE-2010-0787.json,CWE-59,CWE-59
CVE-2010-0787,a0c31ec1c8d1220a5884e40d9ba6b191a04a24d5,references_fallback,git.samba.org/samba,http://git.samba.org/samba,http://git.samba.org/?p=samba.git%3Ba=commit%3Bh=a0c31ec1c8d1220a5884e40d9ba6b191a04a24d5;http://git.samba.org/?p=samba.git;a=commit;h=a0c31ec1c8d1220a5884e40d9ba6b191a04a24d5,cvelistV5/cves/2010/0xxx/CVE-2010-0787.json,CWE-59,CWE-59
CVE-2010-0926,bd269443e311d96ef495a9db47d1b95eb83bb8f4,references_fallback,gitweb.samba.org/samba,http://gitweb.samba.org/samba,http://gitweb.samba.org/?p=samba.git%3Ba=commit%3Bh=bd269443e311d96ef495a9db47d1b95eb83bb8f4;http://gitweb.samba.org/?p=samba.git;a=commit;h=bd269443e311d96ef495a9db47d1b95eb83bb8f4,cvelistV5/cves/2010/0xxx/CVE-2010-0926.json,CWE-22,CWE-22
CVE-2010-10002,d652d41ccaf8c45d5707e741c0c5d82a2365a9a3,references_fallback,github.com/simplesamlphp/simplesamlphp-module-openid,https://github.com/simplesamlphp/simplesamlphp-module-openid,https://github.com/simplesamlphp/simplesamlphp-module-openid/commit/d652d41ccaf8c45d5707e741c0c5d82a2365a9a3,cvelistV5/cves/2010/10xxx/CVE-2010-10002.json,CWE-79,CWE-79
CVE-2010-10003,b4604e523853965fa981a4e79aef4b554a535db0,references_fallback,github.com/gesellix/titlelink,https://github.com/gesellix/titlelink,https://github.com/gesellix/titlelink/commit/b4604e523853965fa981a4e79aef4b554a535db0,cvelistV5/cves/2010/10xxx/CVE-2010-10003.json,CWE-89,CWE-89
CVE-2010-10004,f6bfea49ae16dc6e179df8306d39c3694f1ef186,references_fallback,github.com/simplesamlphp/simplesamlphp-module-infocard,https://github.com/simplesamlphp/simplesamlphp-module-infocard,https://github.com/simplesamlphp/simplesamlphp-module-infocard/commit/f6bfea49ae16dc6e179df8306d39c3694f1ef186,cvelistV5/cves/2010/10xxx/CVE-2010-10004.json,CWE-79,CWE-79
CVE-2010-10006,c9baaa976b684637f0d5a50268e91846a7a719ab,references_fallback,github.com/michaelliao/jopenid,https://github.com/michaelliao/jopenid,https://github.com/michaelliao/jopenid/commit/c9baaa976b684637f0d5a50268e91846a7a719ab,cvelistV5/cves/2010/10xxx/CVE-2010-10006.json,CWE-203;CWE-208,CWE-203;CWE-208
CVE-2010-10007,41213b660e8eb01b22c8074f06208f59a73ca8dc,references_fallback,github.com/lierdakil/click-reminder,https://github.com/lierdakil/click-reminder,https://github.com/lierdakil/click-reminder/commit/41213b660e8eb01b22c8074f06208f59a73ca8dc,cvelistV5/cves/2010/10xxx/CVE-2010-10007.json,CWE-89,CWE-89
CVE-2010-10008,8365d48c863cf06ccf1465cc0a161cefae29d69d,references_fallback,github.com/simplesamlphp/simplesamlphp-module-openidprovider,https://github.com/simplesamlphp/simplesamlphp-module-openidprovider,https://github.com/simplesamlphp/simplesamlphp-module-openidprovider/commit/8365d48c863cf06ccf1465cc0a161cefae29d69d,cvelistV5/cves/2010/10xxx/CVE-2010-10008.json,CWE-79,CWE-79
CVE-2010-10009,26829bba67858ca0bd4ce49ad50e7ce653914276,references_fallback,github.com/frioux/ptome,https://github.com/frioux/ptome,https://github.com/frioux/ptome/commit/26829bba67858ca0bd4ce49ad50e7ce653914276,cvelistV5/cves/2010/10xxx/CVE-2010-10009.json,CWE-89,CWE-89
CVE-2010-10010,5d3b7311fd5085ec6ea1b1bfa9a05285964e07e4,references_fallback,github.com/StarsAlliance/PsychoStats,https://github.com/StarsAlliance/PsychoStats,https://github.com/StarsAlliance/PsychoStats/commit/5d3b7311fd5085ec6ea1b1bfa9a05285964e07e4,cvelistV5/cves/2010/10xxx/CVE-2010-10010.json,CWE-79,CWE-79
CVE-2010-1084,101545f6fef4a0a3ea8daf0b5b880df2c6a92a69,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commitdiff%3Bh=101545f6fef4a0a3ea8daf0b5b880df2c6a92a69;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commitdiff;h=101545f6fef4a0a3ea8daf0b5b880df2c6a92a69,cvelistV5/cves/2010/1xxx/CVE-2010-1084.json,CWE-119,CWE-119
CVE-2010-1086,29e1fa3565a7951cc415c634eb2b78dbdbee151d,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commitdiff%3Bh=29e1fa3565a7951cc415c634eb2b78dbdbee151d;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commitdiff;h=29e1fa3565a7951cc415c634eb2b78dbdbee151d,cvelistV5/cves/2010/1xxx/CVE-2010-1086.json,CWE-399,CWE-399
CVE-2010-1087,9f557cd8073104b39528794d44e129331ded649f,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commitdiff%3Bh=9f557cd8073104b39528794d44e129331ded649f;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commitdiff;h=9f557cd8073104b39528794d44e129331ded649f,cvelistV5/cves/2010/1xxx/CVE-2010-1087.json,,
CVE-2010-1088,ac278a9c505092dd82077a2446af8f9fc0d9c095,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commitdiff%3Bh=ac278a9c505092dd82077a2446af8f9fc0d9c095;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commitdiff;h=ac278a9c505092dd82077a2446af8f9fc0d9c095,cvelistV5/cves/2010/1xxx/CVE-2010-1088.json,,
CVE-2010-1152,75cc83685e103bc8ba380a57468c8f04413033f9,references_fallback,github.com/memcached/memcached,http://github.com/memcached/memcached,http://github.com/memcached/memcached/commit/75cc83685e103bc8ba380a57468c8f04413033f9,cvelistV5/cves/2010/1xxx/CVE-2010-1152.json,CWE-20,CWE-20
CVE-2010-1152,d9cd01ede97f4145af9781d448c62a3318952719,references_fallback,github.com/memcached/memcached,http://github.com/memcached/memcached,http://github.com/memcached/memcached/commit/d9cd01ede97f4145af9781d448c62a3318952719,cvelistV5/cves/2010/1xxx/CVE-2010-1152.json,CWE-20,CWE-20
CVE-2010-1155,85bbc05b21678e80423815d2ef1dfe26208491ab,references_fallback,github.com/ensc/irssi-proxy,http://github.com/ensc/irssi-proxy,http://github.com/ensc/irssi-proxy/commit/85bbc05b21678e80423815d2ef1dfe26208491ab,cvelistV5/cves/2010/1xxx/CVE-2010-1155.json,CWE-20,CWE-20
CVE-2010-1162,6da8d866d0d39e9509ff826660f6a86a6757c966,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=6da8d866d0d39e9509ff826660f6a86a6757c966,cvelistV5/cves/2010/1xxx/CVE-2010-1162.json,,
CVE-2010-1488,b95c35e76b29ba812e5dabdd91592e25ec640e93,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=b95c35e76b29ba812e5dabdd91592e25ec640e93;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=b95c35e76b29ba812e5dabdd91592e25ec640e93,cvelistV5/cves/2010/1xxx/CVE-2010-1488.json,CWE-399,CWE-399
CVE-2010-1630,4ea3402f9363c9259881bc8ea6ce7fc6cb212657,references_fallback,github.com/phpbb/phpbb3,http://github.com/phpbb/phpbb3,http://github.com/phpbb/phpbb3/commit/4ea3402f9363c9259881bc8ea6ce7fc6cb212657,cvelistV5/cves/2010/1xxx/CVE-2010-1630.json,,
CVE-2010-1635,25452a2268ac7013da28125f3df22085139af12d,references_fallback,git.samba.org/samba,http://git.samba.org/samba,http://git.samba.org/?p=samba.git%3Ba=commit%3Bh=25452a2268ac7013da28125f3df22085139af12d,cvelistV5/cves/2010/1xxx/CVE-2010-1635.json,,
CVE-2010-1636,5dc6416414fb3ec6e2825fd4d20c8bf1d7fe0395,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commitdiff%3Bh=5dc6416414fb3ec6e2825fd4d20c8bf1d7fe0395,cvelistV5/cves/2010/1xxx/CVE-2010-1636.json,CWE-200,CWE-200
CVE-2010-1641,7df0e0397b9a18358573274db9fdab991941062f,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=7df0e0397b9a18358573274db9fdab991941062f,cvelistV5/cves/2010/1xxx/CVE-2010-1641.json,CWE-264,CWE-264
CVE-2010-1642,9280051bfba337458722fb157f3082f93cbd9f2b,references_fallback,git.samba.org/samba,http://git.samba.org/samba,http://git.samba.org/?p=samba.git%3Ba=commit%3Bh=9280051bfba337458722fb157f3082f93cbd9f2b,cvelistV5/cves/2010/1xxx/CVE-2010-1642.json,CWE-119,CWE-119
CVE-2010-1643,731572d39fcd3498702eda4600db4c43d51e0b26,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=731572d39fcd3498702eda4600db4c43d51e0b26,cvelistV5/cves/2010/1xxx/CVE-2010-1643.json,,
CVE-2010-2060,2e8e8c6387ecdf5923dfc4d7718d18eba1b0873d,references_fallback,github.com/kr/beanstalkd,http://github.com/kr/beanstalkd,http://github.com/kr/beanstalkd/commit/2e8e8c6387ecdf5923dfc4d7718d18eba1b0873d,cvelistV5/cves/2010/2xxx/CVE-2010-2060.json,,
CVE-2010-2066,1f5a81e41f8b1a782c68d3843e9ec1bfaadf7d72,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=1f5a81e41f8b1a782c68d3843e9ec1bfaadf7d72,cvelistV5/cves/2010/2xxx/CVE-2010-2066.json,,
CVE-2010-2071,2f26afba,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commitdiff%3Bh=2f26afba,cvelistV5/cves/2010/2xxx/CVE-2010-2071.json,CWE-264,CWE-264
CVE-2010-2226,1817176a86352f65210139d4c794ad2d19fc6b63,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=1817176a86352f65210139d4c794ad2d19fc6b63,cvelistV5/cves/2010/2xxx/CVE-2010-2226.json,CWE-200,CWE-200
CVE-2010-2240,320b2b8de12698082609ebbc1a17165727f4c893,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=320b2b8de12698082609ebbc1a17165727f4c893,cvelistV5/cves/2010/2xxx/CVE-2010-2240.json,CWE-94,CWE-94
